order_item_id,order_id,product_id,quantity,unit_price
11855,3941,1455,1,47.8
11856,3941,1384,2,43.35
11857,3941,992,3,167.78
11858,3942,608,1,297.46
11859,3943,660,3,932.24
11860,3943,1187,2,831.16
11861,3943,746,1,15.48
11862,3944,38,2,55.13
11863,3944,644,1,810.48
11864,3944,196,3,697.88
11865,3945,658,2,11.37
11866,3945,1162,1,63.02
11867,3945,798,2,250.6
11868,3946,440,3,39.56
11869,3946,707,3,25.6
11870,3947,1336,3,444.54
11871,3948,417,2,25.29
11872,3948,40,2,267.94
11873,3948,229,1,92.59
11874,3948,944,1,19.5
11875,3949,960,3,586.98
11876,3950,480,2,18.46
11877,3950,1247,3,39.96
11878,3950,865,3,165.48
11879,3950,811,1,11.31
11880,3951,307,3,942.24
11881,3951,1406,1,2.78
11882,3951,229,2,92.59
11883,3952,637,1,93.66
11884,3952,1455,3,47.8
11885,3953,666,1,68.69
11886,3953,1032,1,1411.88
11887,3954,409,1,11.92
11888,3954,692,3,268.97
11889,3955,1372,3,553.52
11890,3955,449,2,4.24
11891,3955,999,3,163.62
11892,3955,146,1,130.53
11893,3955,1276,1,205.71
11894,3956,743,2,268.5
11895,3956,926,1,1064.64
11896,3957,47,2,165.3
11897,3957,235,1,275.53
11898,3957,1402,3,1352.51
11899,3958,831,3,123.72
11900,3958,717,3,49.22
11901,3959,793,1,156.46
11902,3960,90,1,34.71
11903,3961,218,2,17.02
11904,3961,1201,2,8.32
11905,3961,935,2,9.54
11906,3961,1025,2,81.11
11907,3962,877,1,146.95
11908,3962,1228,1,11.1
11909,3962,1412,1,44.5
11910,3963,373,2,39.33
11911,3963,843,3,43.18
11912,3963,1361,1,37.96
11913,3963,619,1,234.47
11914,3964,972,2,1.14
11915,3964,45,3,18.57
11916,3964,236,3,312.25
11917,3965,69,3,12.42
11918,3965,946,1,1200.6
11919,3965,1415,2,122.35
11920,3966,1126,3,24.47
11921,3966,666,3,68.69
11922,3967,427,1,153.88
11923,3967,1079,3,187.68
11924,3968,1196,1,99.16
11925,3968,597,2,191.33
11926,3969,239,1,17.64
11927,3969,1028,2,827.19
11928,3969,297,1,18.76
11929,3969,236,1,312.25
11930,3969,1205,3,17.08
11931,3970,1170,3,20.26
11932,3970,1449,3,91.76
11933,3970,698,1,28.46
11934,3970,216,1,183.16
11935,3970,1245,3,64.17
11936,3971,848,2,13.25
11937,3971,892,1,15.44
11938,3971,841,1,48.05
11939,3971,219,3,17.62
11940,3972,82,3,11.08
11941,3972,1117,3,135.02
11942,3972,7,1,488.45
11943,3972,339,2,17.89
11944,3972,1456,1,111.78
11945,3973,1284,3,179.82
11946,3973,122,1,12.23
11947,3973,118,2,456.33
11948,3973,41,3,1458.99
11949,3974,351,2,26.19
11950,3974,81,1,14.62
11951,3974,1108,3,138.98
11952,3974,107,3,22.86
11953,3975,390,1,933.25
11954,3975,1441,1,23.8
11955,3976,541,3,810.59
11956,3976,521,1,69.75
11957,3976,777,3,17.11
11958,3976,419,3,16.99
11959,3976,713,3,63.5
11960,3977,412,3,56.16
11961,3977,227,2,223.28
11962,3977,437,3,64.49
11963,3977,516,2,21.4
11964,3977,564,1,60.27
11965,3978,409,1,11.92
11966,3978,1152,1,158.97
11967,3978,812,2,47.44
11968,3978,930,2,50.47
11969,3979,213,3,172.47
11970,3979,1225,2,143.93
11971,3979,51,3,20.49
11972,3979,1262,1,75.67
11973,3980,691,3,19.02
11974,3980,1108,1,138.98
11975,3981,128,1,53.38
11976,3981,1051,3,261.93
11977,3982,879,2,30.18
11978,3982,885,2,184.67
11979,3982,1027,1,13.68
11980,3983,912,1,370.87
11981,3983,964,1,32.61
11982,3983,818,1,285.05
11983,3983,466,3,808.61
11984,3983,1480,1,96.95
11985,3984,88,3,44.88
11986,3984,1148,3,11.6
11987,3984,1457,1,89.4
11988,3984,10,2,480.77
11989,3984,479,1,4.32
11990,3985,624,1,1167.66
11991,3985,416,3,136.66
11992,3985,830,2,1468.03
11993,3985,466,3,808.61
11994,3986,1199,2,280.36
11995,3987,243,1,572.28
11996,3987,1354,2,1016.09
11997,3987,248,1,14.78
11998,3987,801,2,26.55
11999,3987,97,2,137.93
12000,3988,1129,1,150.56
12001,3988,1136,2,23.24
12002,3988,741,1,198.29
12003,3988,758,1,141.8
12004,3988,506,2,36.95
12005,3989,135,3,74.87
12006,3990,791,3,86.3
12007,3990,504,3,1414.04
12008,3990,742,3,33.78
12009,3990,1027,2,13.68
12010,3991,275,3,82.87
12011,3991,553,2,17.77
12012,3991,1007,2,1067.55
12013,3992,1277,2,1086.12
12014,3992,643,3,1438.84
12015,3992,1042,3,7.46
12016,3993,784,3,14.84
12017,3993,672,3,4.28
12018,3994,98,3,63.49
12019,3995,211,2,15.75
12020,3995,443,3,18.72
12021,3995,658,1,11.37
12022,3996,1307,2,104.25
12023,3997,223,2,817.73
12024,3998,668,3,146.94
12025,3998,121,2,38.11
12026,3998,769,2,61.02
12027,3998,191,3,180.72
12028,3999,366,3,16.2
12029,3999,943,2,397.3
12030,3999,180,1,48.71
12031,3999,552,2,278.26
12032,3999,581,1,47.92
12033,4000,643,2,1438.84
12034,4001,1299,1,60.39
12035,4002,331,1,18.33
12036,4002,19,2,25.34
12037,4002,675,2,144.12
12038,4003,391,3,16.14
12039,4003,970,2,70.06
12040,4003,1418,3,3.8
12041,4003,252,1,28.2
12042,4003,601,1,40.21
12043,4004,74,2,268.53
12044,4004,893,2,1.19
12045,4004,1208,3,2.5
12046,4004,1228,3,11.1
12047,4004,470,3,60.73
12048,4005,152,3,31.24
12049,4005,1264,3,12.38
12050,4005,823,2,53.99
12051,4005,696,3,179.85
12052,4005,763,1,84.0
12053,4006,1046,1,7.11
12054,4006,925,1,3.04
12055,4007,1054,1,16.19
12056,4008,210,1,1058.27
12057,4008,457,1,572.37
12058,4008,1252,2,40.29
12059,4008,1105,1,42.58
12060,4008,299,2,71.26
12061,4009,1479,1,735.97
12062,4010,141,2,2.96
12063,4011,993,2,184.13
12064,4011,644,3,810.48
12065,4012,1215,3,81.7
12066,4012,896,3,12.01
12067,4012,285,2,55.44
12068,4012,394,2,49.36
12069,4012,1178,2,29.6
12070,4013,812,2,47.44
12071,4013,1125,3,4.28
12072,4014,1142,1,131.82
12073,4014,856,1,7.99
12074,4014,725,3,93.28
12075,4014,1068,3,25.59
12076,4015,1272,2,33.16
12077,4015,574,2,38.97
12078,4015,1298,3,97.79
12079,4015,800,3,64.09
12080,4016,617,2,158.66
12081,4016,1393,2,49.94
12082,4016,69,1,12.42
12083,4017,1218,2,139.12
12084,4018,1085,1,8.57
12085,4018,1088,1,20.7
12086,4019,1126,1,24.47
12087,4019,312,3,45.27
12088,4020,1397,2,13.86
12089,4020,641,1,958.73
12090,4020,1325,3,26.12
12091,4020,1447,2,114.97
12092,4021,1196,3,99.16
12093,4021,489,1,43.9
12094,4021,870,1,58.6
12095,4021,1130,3,25.28
12096,4021,169,2,14.99
12097,4022,1371,3,1072.02
12098,4023,1136,2,23.24
12099,4023,701,1,63.65
12100,4023,1176,3,977.61
12101,4023,756,2,174.13
12102,4023,10,2,480.77
12103,4024,722,2,30.62
12104,4024,1302,2,16.79
12105,4024,1024,3,100.65
12106,4025,511,3,8.95
12107,4025,1112,2,31.75
12108,4025,894,3,14.36
12109,4025,845,2,34.08
12110,4025,749,3,257.37
12111,4026,1134,2,20.54
12112,4026,457,1,572.37
12113,4027,1134,3,20.54
12114,4028,669,1,12.82
12115,4029,290,1,42.73
12116,4029,113,1,33.33
12117,4029,606,2,847.86
12118,4029,121,1,38.11
12119,4029,484,2,84.96
12120,4030,309,2,47.1
12121,4030,782,1,106.75
12122,4030,948,3,145.24
12123,4031,589,3,245.05
12124,4031,543,2,16.74
12125,4031,257,1,71.78
12126,4031,16,3,292.32
12127,4032,794,2,14.25
12128,4032,452,3,26.94
12129,4032,908,3,77.93
12130,4032,710,1,713.93
12131,4032,161,3,844.33
12132,4033,923,1,58.63
12133,4034,1103,1,91.42
12134,4034,539,1,962.76
12135,4034,357,1,437.88
12136,4034,35,1,118.34
12137,4035,333,3,177.66
12138,4035,1056,1,221.42
12139,4035,1227,1,2.09
12140,4035,1239,1,122.69
12141,4035,1031,3,626.56
12142,4036,163,1,23.56
12143,4036,328,1,10.99
12144,4036,429,3,112.47
12145,4036,126,1,53.0
12146,4037,220,1,83.21
12147,4037,1135,2,124.53
12148,4037,868,2,514.1
12149,4038,1304,2,28.45
12150,4038,1240,1,441.97
12151,4038,438,3,165.19
12152,4038,640,1,21.86
12153,4038,749,1,257.37
12154,4039,61,2,130.55
12155,4040,880,1,18.65
12156,4040,416,2,136.66
12157,4040,66,1,34.41
12158,4040,1202,2,33.99
12159,4040,976,2,45.92
12160,4041,1483,2,71.95
12161,4041,684,3,2.71
12162,4041,42,2,130.55
12163,4041,816,2,11.11
12164,4042,564,2,60.27
12165,4042,1233,3,66.05
12166,4043,681,1,35.54
12167,4044,712,1,7.27
12168,4044,167,2,278.12
12169,4044,235,1,275.53
12170,4044,1426,1,19.83
12171,4044,833,3,141.63
12172,4045,937,2,49.5
12173,4045,873,1,27.59
12174,4045,641,3,958.73
12175,4045,1413,2,25.19
12176,4046,260,2,77.79
12177,4047,1019,3,1300.97
12178,4047,385,2,1486.37
12179,4047,894,2,14.36
12180,4047,1160,1,379.45
12181,4048,1008,1,62.46
12182,4048,175,1,1028.17
12183,4048,520,1,6.11
12184,4048,1423,1,268.39
12185,4048,865,3,165.48
12186,4049,30,2,921.25
12187,4049,911,3,76.61
12188,4049,205,3,21.15
12189,4049,461,1,5.58
12190,4049,954,1,7.54
12191,4050,312,1,45.27
12192,4050,167,3,278.12
12193,4051,1475,1,123.0
12194,4052,187,3,102.44
12195,4053,260,3,77.79
12196,4054,764,2,195.53
12197,4055,289,3,23.58
12198,4055,1009,1,9.03
12199,4055,1089,2,3.98
12200,4056,1049,2,739.29
12201,4057,424,1,204.23
12202,4057,1188,3,148.76
12203,4057,239,2,17.64
12204,4058,704,2,15.13
12205,4058,1066,2,179.89
12206,4058,411,2,197.29
12207,4058,84,2,17.02
12208,4059,1036,2,45.67
12209,4059,839,1,17.92
12210,4059,633,1,177.96
12211,4059,968,3,161.84
12212,4059,218,2,17.02
12213,4060,1302,2,16.79
12214,4061,430,1,88.29
12215,4061,1,2,98.93
12216,4061,1292,1,16.13
12217,4061,251,2,2.4
12218,4061,1172,3,38.76
12219,4062,12,3,5.27
12220,4062,1324,3,12.68
12221,4063,821,3,1023.17
12222,4064,916,1,297.32
12223,4065,504,2,1414.04
12224,4065,519,2,944.47
12225,4065,555,1,88.69
12226,4066,674,1,13.12
12227,4066,82,3,11.08
12228,4067,62,2,48.61
12229,4067,1043,3,133.02
12230,4068,868,3,514.1
12231,4069,535,3,828.97
12232,4069,1045,2,30.18
12233,4069,197,3,218.4
12234,4069,466,2,808.61
12235,4069,833,2,141.63
12236,4070,576,2,98.08
12237,4071,891,3,163.11
12238,4071,1463,2,231.41
12239,4071,1208,3,2.5
12240,4071,569,1,8.65
12241,4072,1090,2,36.48
12242,4072,580,1,404.26
12243,4073,46,3,664.16
12244,4073,1,3,98.93
12245,4073,987,3,59.27
12246,4073,164,2,20.05
12247,4074,1343,3,9.62
12248,4074,978,1,10.84
12249,4075,407,1,241.74
12250,4076,237,1,22.3
12251,4076,1382,2,25.78
12252,4076,1239,2,122.69
12253,4077,303,1,95.02
12254,4077,1400,3,241.02
12255,4077,179,1,48.67
12256,4077,323,2,291.06
12257,4077,114,3,29.49
12258,4078,1181,3,31.2
12259,4079,475,2,73.61
12260,4079,197,1,218.4
12261,4079,282,2,15.14
12262,4080,493,1,2.42
12263,4081,494,1,90.54
12264,4081,1402,3,1352.51
12265,4081,816,3,11.11
12266,4081,1129,3,150.56
12267,4081,1467,2,8.8
12268,4082,823,2,53.99
12269,4082,262,2,2.52
12270,4083,529,2,1124.49
12271,4083,1388,1,79.67
12272,4083,1317,3,1255.7
12273,4084,427,1,153.88
12274,4084,397,1,630.49
12275,4085,1294,3,78.73
12276,4085,1067,2,182.28
12277,4085,44,1,872.88
12278,4085,941,2,35.06
12279,4085,629,2,1171.71
12280,4086,347,1,167.31
12281,4086,1468,1,138.49
12282,4086,776,1,13.31
12283,4087,508,3,12.39
12284,4087,1383,1,162.63
12285,4087,1434,3,1153.72
12286,4087,1042,1,7.46
12287,4087,1154,2,166.43
12288,4088,757,3,42.8
12289,4088,1419,1,233.24
12290,4088,779,3,49.15
12291,4088,1251,3,1459.19
12292,4089,569,2,8.65
12293,4089,500,3,37.52
12294,4089,1368,3,1248.56
12295,4089,209,3,19.95
12296,4089,972,3,1.14
12297,4090,580,2,404.26
12298,4090,633,3,177.96
12299,4090,293,3,1209.82
12300,4090,1324,1,12.68
12301,4091,4,2,28.49
12302,4091,248,3,14.78
12303,4092,552,2,278.26
12304,4092,110,3,7.94
12305,4092,349,1,1253.05
12306,4092,304,3,15.18
12307,4093,1061,3,2.01
12308,4093,1397,1,13.86
12309,4094,1153,3,36.77
12310,4094,905,2,22.72
12311,4095,864,3,938.31
12312,4095,423,3,94.09
12313,4095,663,1,15.88
12314,4096,1136,1,23.24
12315,4096,9,3,54.68
12316,4096,943,3,397.3
12317,4096,965,2,17.3
12318,4097,1474,1,31.46
12319,4097,746,1,15.48
12320,4097,701,2,63.65
12321,4098,625,1,64.64
12322,4098,352,1,286.52
12323,4098,1324,1,12.68
12324,4099,409,1,11.92
12325,4100,1337,2,49.85
12326,4100,649,3,1238.19
12327,4100,33,1,1389.45
12328,4100,1191,3,11.2
12329,4101,29,2,35.73
12330,4102,76,2,86.67
12331,4102,781,2,22.12
12332,4102,1400,3,241.02
12333,4102,351,3,26.19
12334,4103,380,1,228.08
12335,4104,62,3,48.61
12336,4104,962,2,21.96
12337,4104,1364,1,253.41
12338,4105,1143,1,174.61
12339,4105,158,1,18.66
12340,4105,739,1,68.83
12341,4105,340,1,44.11
12342,4106,260,3,77.79
12343,4106,152,3,31.24
12344,4107,1203,1,23.28
12345,4107,1307,2,104.25
12346,4107,842,3,57.12
12347,4108,1405,3,233.82
12348,4108,522,3,767.73
12349,4108,150,3,292.89
12350,4108,227,1,223.28
12351,4109,851,3,33.91
12352,4109,83,3,805.75
12353,4109,1333,1,46.04
12354,4109,678,1,461.5
12355,4109,445,3,12.31
12356,4110,636,3,617.36
12357,4110,541,2,810.59
12358,4110,825,3,12.99
12359,4111,1275,2,88.42
12360,4111,99,1,138.68
12361,4111,837,3,5.8
12362,4112,721,3,170.34
12363,4113,236,1,312.25
12364,4113,1039,1,43.18
12365,4113,853,3,44.9
12366,4113,994,3,2.8
12367,4113,992,1,167.78
12368,4114,449,2,4.24
12369,4114,1152,1,158.97
12370,4115,415,3,271.99
12371,4116,1326,3,131.47
12372,4116,1095,1,50.08
12373,4116,992,2,167.78
12374,4116,1053,2,135.55
12375,4116,699,3,46.84
12376,4117,236,1,312.25
12377,4117,997,2,568.42
12378,4117,427,3,153.88
12379,4118,237,3,22.3
12380,4118,701,3,63.65
12381,4118,439,2,19.83
12382,4118,430,1,88.29
12383,4118,582,2,45.92
12384,4119,941,2,35.06
12385,4120,443,3,18.72
12386,4120,1427,2,252.52
12387,4121,1004,1,455.64
12388,4121,1203,2,23.28
12389,4121,17,2,33.67
12390,4121,1378,3,43.87
12391,4122,1180,2,40.53
12392,4123,726,1,35.81
12393,4123,337,2,33.07
12394,4123,291,2,21.02
12395,4123,580,1,404.26
12396,4123,1115,2,195.99
12397,4124,778,3,272.01
12398,4124,845,3,34.08
12399,4124,742,3,33.78
12400,4124,1320,2,17.52
12401,4125,375,2,169.5
12402,4125,722,1,30.62
12403,4125,1408,3,929.19
12404,4125,1412,1,44.5
12405,4126,1063,2,69.15
12406,4126,1000,2,13.76
12407,4126,1316,3,101.03
12408,4126,1108,3,138.98
12409,4127,1499,1,58.06
12410,4128,1270,3,28.21
12411,4128,626,3,15.22
12412,4128,1016,3,85.75
12413,4128,994,3,2.8
12414,4128,1410,3,29.33
12415,4129,436,2,130.65
12416,4130,616,1,274.16
12417,4131,1009,1,9.03
12418,4131,720,2,9.11
12419,4131,1392,2,63.52
12420,4131,344,2,75.33
12421,4132,1372,3,553.52
12422,4133,584,3,1071.79
12423,4134,1185,1,267.73
12424,4134,1427,1,252.52
12425,4134,423,2,94.09
12426,4134,960,2,586.98
12427,4134,1195,2,74.37
12428,4135,870,1,58.6
12429,4135,608,2,297.46
12430,4136,1244,1,73.81
12431,4136,666,1,68.69
12432,4136,378,3,678.43
12433,4136,283,2,1160.27
12434,4136,855,1,8.5
12435,4137,318,2,11.72
12436,4137,780,2,11.91
12437,4137,1164,3,398.67
12438,4137,1014,1,87.18
12439,4137,42,1,130.55
12440,4138,672,1,4.28
12441,4138,1493,3,445.88
12442,4138,1416,1,227.82
12443,4138,424,3,204.23
12444,4138,1198,3,687.72
12445,4139,282,2,15.14
12446,4139,252,3,28.2
12447,4139,719,3,893.38
12448,4139,1201,1,8.32
12449,4139,577,1,19.34
12450,4140,160,1,166.19
12451,4140,156,3,8.1
12452,4140,217,2,174.48
12453,4141,617,2,158.66
12454,4142,125,1,137.24
12455,4142,1280,3,88.47
12456,4142,697,3,105.3
12457,4142,510,3,11.51
12458,4142,914,3,206.57
12459,4143,41,2,1458.99
12460,4143,4,1,28.49
12461,4143,889,1,63.83
12462,4143,1358,1,38.39
12463,4144,266,1,4.06
12464,4144,1270,2,28.21
12465,4144,589,3,245.05
12466,4144,751,2,15.12
12467,4144,439,3,19.83
12468,4145,1382,1,25.78
12469,4145,1481,2,47.17
12470,4146,372,1,47.72
12471,4146,246,2,22.88
12472,4147,697,3,105.3
12473,4147,506,1,36.95
12474,4147,1447,1,114.97
12475,4147,1027,2,13.68
12476,4148,1157,2,779.66
12477,4149,1344,1,37.46
12478,4149,809,1,17.79
12479,4149,1311,1,21.5
12480,4149,1234,1,28.94
12481,4150,70,1,98.98
12482,4150,382,3,7.94
12483,4150,985,1,12.44
12484,4150,398,3,23.0
12485,4151,799,1,13.11
12486,4151,949,3,12.06
12487,4151,1130,3,25.28
12488,4152,1425,1,464.15
12489,4153,927,2,206.55
12490,4153,4,3,28.49
12491,4154,1075,2,279.14
12492,4154,605,1,17.17
12493,4154,600,3,179.7
12494,4154,1095,1,50.08
12495,4155,47,2,165.3
12496,4156,26,1,45.31
12497,4157,1187,1,831.16
12498,4158,618,1,1452.24
12499,4158,497,2,104.95
12500,4158,711,2,60.88
12501,4159,365,1,45.51
12502,4159,736,3,197.62
12503,4160,290,3,42.73
12504,4161,743,3,268.5
12505,4162,817,2,57.97
12506,4162,304,2,15.18
12507,4162,691,1,19.02
12508,4162,967,1,58.73
12509,4163,818,2,285.05
12510,4163,104,2,85.61
12511,4163,1038,1,42.67
12512,4163,1371,3,1072.02
12513,4163,1429,3,42.23
12514,4164,166,3,16.07
12515,4165,888,3,13.55
12516,4165,55,1,33.5
12517,4166,482,3,168.15
12518,4166,343,1,174.91
12519,4166,1500,1,293.89
12520,4167,782,1,106.75
12521,4167,1274,1,311.27
12522,4167,616,1,274.16
12523,4168,467,3,22.59
12524,4168,486,2,15.58
12525,4169,685,1,217.74
12526,4169,1026,1,292.46
12527,4169,899,2,19.25
12528,4170,298,2,42.26
12529,4170,264,3,31.04
12530,4170,977,3,15.87
12531,4170,522,1,767.73
12532,4170,583,2,22.21
12533,4171,707,2,25.6
12534,4172,1484,1,16.4
12535,4172,634,3,181.04
12536,4172,346,1,3.97
12537,4172,1475,1,123.0
12538,4173,589,2,245.05
12539,4174,88,2,44.88
12540,4174,407,3,241.74
12541,4174,911,2,76.61
12542,4174,1049,1,739.29
12543,4175,354,3,178.3
12544,4175,533,1,169.94
12545,4175,443,1,18.72
12546,4175,936,1,8.54
12547,4175,495,3,14.09
12548,4176,330,1,39.24
12549,4176,66,3,34.41
12550,4176,746,3,15.48
12551,4176,193,2,1.7
12552,4177,1489,2,8.24
12553,4178,987,2,59.27
12554,4178,1473,3,42.61
12555,4178,892,3,15.44
12556,4178,407,2,241.74
12557,4178,2,3,39.16
12558,4179,299,2,71.26
12559,4180,900,2,274.57
12560,4180,1457,3,89.4
12561,4181,998,1,192.47
12562,4181,87,3,7.81
12563,4182,1095,1,50.08
12564,4182,579,1,104.8
12565,4182,623,3,30.18
12566,4183,90,3,34.71
12567,4183,529,3,1124.49
12568,4183,1294,3,78.73
12569,4183,408,3,10.5
12570,4184,379,2,97.48
12571,4185,775,1,19.57
12572,4185,1356,2,10.01
12573,4186,186,3,1477.36
12574,4186,1153,1,36.77
12575,4186,539,2,962.76
12576,4187,294,3,146.03
12577,4187,1338,2,972.83
12578,4187,524,3,392.35
12579,4187,1021,1,116.47
12580,4187,666,1,68.69
12581,4188,50,3,43.15
12582,4189,443,2,18.72
12583,4189,161,2,844.33
12584,4189,702,1,125.96
12585,4189,617,1,158.66
12586,4189,896,1,12.01
12587,4190,114,1,29.49
12588,4190,453,2,170.95
12589,4190,1390,2,227.55
12590,4190,882,2,84.52
12591,4190,480,1,18.46
12592,4191,1025,2,81.11
12593,4191,69,2,12.42
12594,4192,1458,2,11.88
12595,4192,202,3,4.56
12596,4192,10,3,480.77
12597,4192,986,3,2.15
12598,4192,578,1,284.67
12599,4193,680,3,113.89
12600,4194,551,2,14.83
12601,4194,702,2,125.96
12602,4194,1279,3,84.0
12603,4194,915,2,2.77
12604,4195,446,3,296.13
12605,4195,730,1,43.54
12606,4195,564,3,60.27
12607,4196,1329,2,1266.75
12608,4196,716,3,28.55
12609,4197,558,1,6.42
12610,4197,9,2,54.68
12611,4197,1164,2,398.67
12612,4197,1477,3,29.56
12613,4198,266,1,4.06
12614,4199,1294,3,78.73
12615,4199,537,2,34.2
12616,4199,615,2,1433.46
12617,4199,769,3,61.02
12618,4200,1174,2,67.95
12619,4200,1204,2,19.0
12620,4200,845,2,34.08
12621,4201,1252,2,40.29
12622,4201,828,1,15.37
12623,4201,1221,3,17.98
12624,4201,149,1,215.14
12625,4201,1274,2,311.27
12626,4202,878,3,4.08
12627,4202,861,3,241.75
12628,4202,732,3,97.95
12629,4202,722,3,30.62
12630,4203,192,3,9.62
12631,4203,940,1,1190.13
12632,4203,187,2,102.44
12633,4203,58,1,95.22
12634,4203,1500,2,293.89
12635,4204,844,3,64.1
12636,4204,1459,1,98.64
12637,4205,1279,3,84.0
12638,4206,1022,2,79.22
12639,4206,820,3,196.59
12640,4206,339,2,17.89
12641,4206,977,3,15.87
12642,4206,519,3,944.47
12643,4207,595,1,10.82
12644,4207,933,2,179.02
12645,4208,1330,2,1156.36
12646,4208,423,2,94.09
12647,4209,1305,3,34.41
12648,4209,7,1,488.45
12649,4209,1370,2,1058.02
12650,4209,976,3,45.92
12651,4209,711,1,60.88
12652,4210,1394,3,14.71
12653,4210,281,1,52.64
12654,4210,570,3,434.27
12655,4210,1459,2,98.64
12656,4210,35,3,118.34
12657,4211,1129,1,150.56
12658,4211,1031,2,626.56
12659,4212,493,2,2.42
12660,4212,843,3,43.18
12661,4212,945,2,261.36
12662,4212,772,3,538.09
12663,4212,567,2,51.49
12664,4213,261,3,36.94
12665,4213,1009,2,9.03
12666,4213,36,2,59.61
12667,4214,525,3,736.73
12668,4215,3,3,3.66
12669,4215,105,1,60.01
12670,4215,886,3,2.73
12671,4216,336,3,156.04
12672,4216,788,3,36.79
12673,4216,846,3,15.75
12674,4216,348,2,180.3
12675,4217,1438,2,20.84
12676,4217,683,3,1210.01
12677,4217,1300,2,19.26
12678,4218,727,2,134.16
12679,4218,1191,1,11.2
12680,4219,98,2,63.49
12681,4220,776,2,13.31
12682,4220,576,2,98.08
12683,4220,1258,1,9.9
12684,4220,1169,2,90.05
12685,4220,815,2,128.41
12686,4221,1281,1,14.8
12687,4221,704,2,15.13
12688,4221,93,1,288.49
12689,4222,144,2,112.54
12690,4222,233,2,278.35
12691,4223,407,2,241.74
12692,4224,1137,2,18.77
12693,4224,993,2,184.13
12694,4224,674,2,13.12
12695,4224,263,2,47.49
12696,4224,1101,2,6.69
12697,4225,362,1,3.46
12698,4225,1100,3,142.55
12699,4225,675,3,144.12
12700,4226,809,1,17.79
12701,4227,814,1,17.72
12702,4227,1388,2,79.67
12703,4228,961,3,638.41
12704,4228,26,2,45.31
12705,4228,596,2,94.08
12706,4228,442,2,36.38
12707,4229,990,2,15.4
12708,4229,1127,3,87.98
12709,4229,129,2,502.21
12710,4229,1264,3,12.38
12711,4229,1459,2,98.64
12712,4230,1345,1,8.69
12713,4230,1463,3,231.41
12714,4230,42,3,130.55
12715,4230,1470,3,1170.99
12716,4230,794,3,14.25
12717,4231,1074,3,262.31
12718,4231,539,1,962.76
12719,4231,1453,2,70.6
12720,4231,1079,3,187.68
12721,4231,1095,2,50.08
12722,4232,1167,1,20.03
12723,4232,1247,3,39.96
12724,4232,1180,2,40.53
12725,4233,498,3,13.21
12726,4233,246,1,22.88
12727,4233,424,3,204.23
12728,4234,120,3,191.33
12729,4234,481,2,36.1
12730,4235,382,3,7.94
12731,4235,1180,1,40.53
12732,4236,504,3,1414.04
12733,4236,92,1,7.29
12734,4236,510,2,11.51
12735,4236,857,2,96.82
12736,4236,315,1,979.61
12737,4237,87,1,7.81
12738,4237,1495,1,19.18
12739,4237,1097,1,1277.44
12740,4238,1406,1,2.78
12741,4239,1268,2,69.14
12742,4239,354,1,178.3
12743,4239,88,2,44.88
12744,4239,67,2,135.87
12745,4240,538,1,113.12
12746,4241,1067,1,182.28
12747,4241,952,3,4.2
12748,4242,485,1,230.31
12749,4242,1408,3,929.19
12750,4243,1248,3,46.62
12751,4243,37,3,94.82
12752,4243,278,2,19.26
12753,4243,748,3,16.5
12754,4244,1094,1,48.58
12755,4244,1146,3,112.91
12756,4244,339,3,17.89
12757,4244,703,2,38.81
12758,4245,453,2,170.95
12759,4245,1042,2,7.46
12760,4245,1109,1,99.87
12761,4245,292,3,18.96
12762,4245,1396,2,187.65
12763,4246,1066,1,179.89
12764,4247,309,3,47.1
12765,4247,607,3,24.71
12766,4247,1134,3,20.54
12767,4248,1259,2,230.25
12768,4248,841,1,48.05
12769,4248,1260,3,83.45
12770,4248,683,3,1210.01
12771,4249,1390,3,227.55
12772,4249,944,1,19.5
12773,4249,992,2,167.78
12774,4249,306,1,24.34
12775,4249,247,1,47.69
12776,4250,377,2,32.13
12777,4250,168,1,37.43
12778,4250,480,3,18.46
12779,4250,863,3,42.43
12780,4250,597,1,191.33
12781,4251,1215,2,81.7
12782,4251,426,1,40.16
12783,4251,323,2,291.06
12784,4252,1110,1,86.12
12785,4253,271,3,182.6
12786,4254,849,2,22.44
12787,4255,563,2,35.07
12788,4255,938,1,71.66
12789,4255,84,1,17.02
12790,4255,117,2,43.33
12791,4255,853,1,44.9
12792,4256,866,2,57.08
12793,4256,430,3,88.29
12794,4256,842,3,57.12
12795,4256,211,1,15.75
12796,4257,1335,3,730.51
12797,4257,72,2,1447.23
12798,4257,367,3,11.66
12799,4257,793,2,156.46
12800,4257,349,1,1253.05
12801,4258,525,2,736.73
12802,4258,535,3,828.97
12803,4258,1315,2,93.29
12804,4258,1275,2,88.42
12805,4259,1355,2,53.59
12806,4260,1482,1,1276.94
12807,4261,218,1,17.02
12808,4261,283,1,1160.27
12809,4262,1351,3,635.6
12810,4262,312,1,45.27
12811,4262,128,1,53.38
12812,4262,422,3,51.91
12813,4262,1011,1,134.19
12814,4263,690,3,105.39
12815,4263,1203,1,23.28
12816,4263,418,1,90.17
12817,4263,918,2,70.1
12818,4263,724,1,66.33
12819,4264,595,3,10.82
12820,4265,867,3,54.57
12821,4265,805,3,21.67
12822,4265,782,3,106.75
12823,4265,830,3,1468.03
12824,4266,262,2,2.52
12825,4266,53,1,14.54
12826,4266,1486,1,439.2
12827,4267,434,1,8.24
